,Date,open_price,high_price,low_price,close_price,volume,news_lm,news_lm_count,News_bs,news_bs_count,news_mc1,news_mc_count,Sentiment on Date,Subjectivity on Day,Sentiment Value,Subjectivity value,News Sentiment on Date,News Subjectivity on Day,News Sentiment Value,News Subjectivity value,total_tweets,retweets_sum,tweets_favourites_sum,News,total_news
72,2021-02-10,3185,3219.4,3157.3,3213.3,2127983,0,0.0,"Tata Consultancy Services, Wockhardt Lead UK'S Big Indian Investment Wins,OTT Consumption Grew 13% In 2020, Led By Sports: RedSeer Consulting",2.0,0,0.0,0,0,0.0,0.0,Neutral,Objective,0.0,0.1,0.0,0.0,0.0,"Tata Consultancy Services, Wockhardt Lead UK'S Big Indian Investment Wins,OTT Consumption Grew 13% In 2020, Led By Sports: RedSeer Consulting",2.0
73,2021-02-09,3195,3245.8,3164,3176.9,2658751,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
74,2021-02-08,3189.5,3226,3155.15,3214.1,2526592,0,0.0,It'S Online All The Way: The Rise And Rise Of Telemedicine Amid Covid-19,1.0,0,0.0,0,0,0.0,0.0,Neutral,Objective,0.0,0.0,0.0,0.0,0.0,It'S Online All The Way: The Rise And Rise Of Telemedicine Amid Covid-19,1.0
75,2021-02-05,3198.95,3205.85,3129,3157.95,2366135,0,0.0,"Spike In Localised Hiring, Travel Curbs May Prune Visa Demand In Top IT Cos",1.0,0,0.0,0,0,0.0,0.0,Positive,Slightly Subjective,0.5,0.5,0.0,0.0,0.0,"Spike In Localised Hiring, Travel Curbs May Prune Visa Demand In Top IT Cos",1.0
76,2021-02-04,3216.05,3237.85,3176,3188.45,2057261,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
77,2021-02-03,3213,3236,3162.65,3200.05,2505866,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
78,2021-02-02,3174,3224,3150,3203.45,2881837,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
79,2021-02-01,3100,3165,3044.1,3139.35,3985846,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
80,2021-01-29,3210.05,3216.85,3100,3111.35,5445659,0,0.0,Reliance Races Past TCS To Become Most-Valued Domestic Firm Once Again,1.0,0,0.0, Slightly Positive,Slightly Subjective,0.336126894,0.516287879,Negative,Highly Subjective,-0.15,0.25,24.0,9.0,65.0,Reliance Races Past TCS To Become Most-Valued Domestic Firm Once Again,1.0
81,2021-01-28,3230,3275,3183.8,3196.55,3083938,0,0.0,"Infosys CEO To Accelerate Hiring From US, Europe Even After Trump Departure,Reliance Jio Looks Beyond Mobile Operations To Monetise Digital Platforms",2.0,0,0.0, Slightly Positive,Slightly Subjective,0.208307453,0.45641821899999996,Neutral,Objective,0.0,0.0,14.0,5.0,115.0,"Infosys CEO To Accelerate Hiring From US, Europe Even After Trump Departure,Reliance Jio Looks Beyond Mobile Operations To Monetise Digital Platforms",2.0
82,2021-01-27,3300,3306.45,3227,3261.05,2786662,0,0.0,"Turnaround Time,TCS 3rd Most-Valued Global IT Services Brand, Closes Gap Behind IBM: Report,Thriving In Uber-Uncertainty",3.0,0,0.0,Neutral,Highly Subjective,0.08416666699999999,0.312361111,Negative,Highly Subjective,-0.133333333,0.233333333,24.0,1.0,15.0,"Turnaround Time,TCS 3rd Most-Valued Global IT Services Brand, Closes Gap Behind IBM: Report,Thriving In Uber-Uncertainty",3.0
83,2021-01-25,3308.95,3339.8,3278.65,3291.3,2272887,"TCS beats Accenture to become world's most-valued IT company,TCS pips Reliance Industries to become India's most valued firm",2.0,"Discoms Discover Tech, Aim To Automate Grid Operations For Service Delivery",1.0,0,0.0,0,0,0.0,0.0,Negative,Slightly Subjective,-0.2,0.4,0.0,0.0,0.0,"Discoms Discover Tech, Aim To Automate Grid Operations For Service Delivery,TCS beats Accenture to become world's most-valued IT company,TCS pips Reliance Industries to become India's most valued firm",3.0
84,2021-01-22,3241.9,3325,3241.9,3303.1,3052459,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
85,2021-01-21,3305,3309.15,3262.1,3273.85,2778546,0,0.0,"Top Headlines: Govt Plans To Lift Cap On Flights, Firms Call For Tax Relief",1.0,0,0.0,0,0,0.0,0.0,Positive,Slightly Subjective,0.5,0.5,0.0,0.0,0.0,"Top Headlines: Govt Plans To Lift Cap On Flights, Firms Call For Tax Relief",1.0
86,2021-01-20,3270,3327.95,3267.1,3308.8,3453446,0,0.0,"IT Shares In Focus; TCS, Tata Elxsi Scale Fresh Record Highs",1.0,0,0.0,0,0,0.0,0.0, Slightly Positive,Slightly Subjective,0.3,0.5,0.0,0.0,0.0,"IT Shares In Focus; TCS, Tata Elxsi Scale Fresh Record Highs",1.0
87,2021-01-19,3233,3279,3232,3260.7,2975735,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
88,2021-01-18,3250,3256.75,3187.4,3221.75,4160906,Three UK partners with TCS to accelerate 5G network rollout,1.0,"Three UK Partners With Tata Consultancy Services To Accelerate 5G Rollout,Tata Motors Ties Up With Banks, NBFCs For Commercial Customers",2.0,0,0.0,0,0,0.0,0.0,Neutral,Objective,0.0,0.0,0.0,0.0,0.0,"Three UK Partners With Tata Consultancy Services To Accelerate 5G Rollout,Tata Motors Ties Up With Banks, NBFCs For Commercial Customers,Three UK partners with TCS to accelerate 5G network rollout",3.0
89,2021-01-15,3235,3274,3210,3233.35,4131692,0,0.0,"Flipkart To Oyo, Top 4 Unicorns Account For Half Of Combined Valuation",1.0,0,0.0,0,0,0.0,0.0, Slightly Positive,Highly Subjective,0.166666667,0.333333333,0.0,0.0,0.0,"Flipkart To Oyo, Top 4 Unicorns Account For Half Of Combined Valuation",1.0
90,2021-01-14,3155,3266.5,3120.4,3250.7,6931542,0,0.0,"TCS Market Capitalisation Touches All-Time High Of Rs 12 Trillion,TCS M-Cap Soars By Rs 85,000 Crore Within A Week Of Q3 Results",2.0,0,0.0,0,0,0.0,0.0, Slightly Positive,Slightly Subjective,0.16,0.54,0.0,0.0,0.0,"TCS Market Capitalisation Touches All-Time High Of Rs 12 Trillion,TCS M-Cap Soars By Rs 85,000 Crore Within A Week Of Q3 Results",2.0
91,2021-01-13,3175,3177,3126.25,3158.95,3572801,"Infosys in a sweet spot as it races past TCS on profit growth in FY21,Wipro’s Q3 print shows revival, but valuations may not be sustainable",2.0,"Infosys To Acquire Assets, Onboard Employees Of Australia'S Carter Digital,New Foreign Trade Policy 2021-2026 To Be Rolled Out From April, Says Govt",2.0,0,0.0,0,0,0.0,0.0,Negative,Highly Subjective,-0.008333333,0.34166666700000003,0.0,0.0,0.0,"Infosys To Acquire Assets, Onboard Employees Of Australia'S Carter Digital,New Foreign Trade Policy 2021-2026 To Be Rolled Out From April, Says Govt,Infosys in a sweet spot as it races past TCS on profit growth in FY21,Wipro’s Q3 print shows revival, but valuations may not be sustainable",4.0
92,2021-01-12,3176.45,3210,3150,3174.85,3611458,"TCS to acquire GE's stake in TCS Saudi Arabia,Tata Consultancy Services to buy GE's stake In TCS Saudi Arabia",2.0,"Sensex Closes In On 50,000 Milestone, Nifty Ends At 14,484; IT Stocks Gain,Banks Weigh On Shares After Reserve Bank Warns Of Bad Loans May Double",2.0,"TCS Standalone December 2020 Net Sales at Rs 34,957.00 crore, up 5.8% Y-o-Y,TCS Consolidated December 2020 Net Sales at Rs 42,015.00 crore, up 5.42% Y-o-Y,TCS Standalone December 2020 Net Sales at Rs 34,957.00 crore, up 5.8% Y-o-Y,TCS Consolidated December 2020 Net Sales at Rs 42,015.00 crore, up 5.42% Y-o-Y",4.0,0,0,0.0,0.0,Negative,Objective,-0.14,0.133333333,0.0,0.0,0.0,"Sensex Closes In On 50,000 Milestone, Nifty Ends At 14,484; IT Stocks Gain,Banks Weigh On Shares After Reserve Bank Warns Of Bad Loans May Double,TCS to acquire GE's stake in TCS Saudi Arabia,Tata Consultancy Services to buy GE's stake In TCS Saudi Arabia,TCS Standalone December 2020 Net Sales at Rs 34,957.00 crore, up 5.8% Y-o-Y,TCS Consolidated December 2020 Net Sales at Rs 42,015.00 crore, up 5.42% Y-o-Y,TCS Standalone December 2020 Net Sales at Rs 34,957.00 crore, up 5.8% Y-o-Y,TCS Consolidated December 2020 Net Sales at Rs 42,015.00 crore, up 5.42% Y-o-Y",8.0
93,2021-01-11,3230,3230,3146.55,3176.45,9508039,0,0.0,"IT Stocks Rally Post TCS Q3 Results; Nifty IT Index Scales Record High,TCS M-Cap Soars Past Rs 12 Trn Post Q3 Nos; Analysts See Up To 32% Upside,Early Q3 Nos Lift Mkts; Sensex Ends 487 Pts Up At 49,269, Nifty At 14,485",3.0,"Buy Tata Consultancy Services; target of Rs 3600: ICICI Direct,Buy Tata Consultancy Services; target of Rs 3600: ICICI Direct,Hold Tata Consultancy Services; target of Rs 3150: Emkay Global Financial,Buy Tata Consultancy Services; target of Rs 3586: Prabhudas Lilladher,Reduce Tata Consultancy Services; target of Rs 3300 : Dolat Capital Market,Hold Tata Consultancy Services; target of Rs 3337: Arihant Capital,Neutral Tata Consultancy Services; target of Rs 3175: Motilal Oswal,Buy Tata Consultancy Services: target of Rs 3590: Sharekhan",8.0,0,0,0.0,0.0,Negative,Objective,-0.125,0.125,0.0,0.0,0.0,"IT Stocks Rally Post TCS Q3 Results; Nifty IT Index Scales Record High,TCS M-Cap Soars Past Rs 12 Trn Post Q3 Nos; Analysts See Up To 32% Upside,Early Q3 Nos Lift Mkts; Sensex Ends 487 Pts Up At 49,269, Nifty At 14,485,Buy Tata Consultancy Services; target of Rs 3600: ICICI Direct,Buy Tata Consultancy Services; target of Rs 3600: ICICI Direct,Hold Tata Consultancy Services; target of Rs 3150: Emkay Global Financial,Buy Tata Consultancy Services; target of Rs 3586: Prabhudas Lilladher,Reduce Tata Consultancy Services; target of Rs 3300 : Dolat Capital Market,Hold Tata Consultancy Services; target of Rs 3337: Arihant Capital,Neutral Tata Consultancy Services; target of Rs 3175: Motilal Oswal,Buy Tata Consultancy Services: target of Rs 3590: Sharekhan",11.0
94,2021-01-08,3090,3128,3060,3120.9,5879039,"Tech Mahindra market cap goes past ₹1 lakh crore mark,Stocks to Watch: TCS, Biocon, Tata Power, Union Bank, DHFL, HCL Tech",2.0,"TCS, Infosys: Positive Q3 Results May Trigger Next Leg Of Rally In IT Stks,Sensex Ends At Fresh Closing Peak Of 48,782, Up 689 Pts; Nifty At 14,347",2.0,"TCS Q3 profit rises 7.2% to Rs 8,701 crore, constant currency revenue at 4.1% beats estimates,TCS Q3 preview: Large deal wins to boost revenue, but wage revision could impact margin",2.0,0,0,0.0,0.0, Slightly Positive,Highly Subjective,0.11307977699999999,0.322479901,0.0,0.0,0.0,"TCS, Infosys: Positive Q3 Results May Trigger Next Leg Of Rally In IT Stks,Sensex Ends At Fresh Closing Peak Of 48,782, Up 689 Pts; Nifty At 14,347,Tech Mahindra market cap goes past ₹1 lakh crore mark,Stocks to Watch: TCS, Biocon, Tata Power, Union Bank, DHFL, HCL Tech,TCS Q3 profit rises 7.2% to Rs 8,701 crore, constant currency revenue at 4.1% beats estimates,TCS Q3 preview: Large deal wins to boost revenue, but wage revision could impact margin",6.0
95,2021-01-07,3075,3080.85,3000.25,3032.8,3717827,0,0.0,"Vistara To Start Non-Stop Flight Services Between New Delhi, Frankfurt",1.0,0,0.0,0,0,0.0,0.0, Slightly Positive,Slightly Subjective,0.13636363599999998,0.454545455,0.0,0.0,0.0,"Vistara To Start Non-Stop Flight Services Between New Delhi, Frankfurt",1.0
96,2021-01-06,3100,3113.5,3037.2,3051.5,3726716,Revenue momentum of IT cos may sustain in Q3,1.0,"Top Headlines: Govt Plans Bank With $13.7 Bn Equity, Dec Services PMI Dips",1.0,0,0.0,0,0,0.0,0.0,Positive,Slightly Subjective,0.5,0.5,0.0,0.0,0.0,"Top Headlines: Govt Plans Bank With $13.7 Bn Equity, Dec Services PMI Dips,Revenue momentum of IT cos may sustain in Q3",2.0
97,2021-01-05,3039.6,3114.25,3039.6,3093,5801309,TCS gets a lift past its buyback price on better earnings expectations,1.0,TCS M-Cap Nears Rs 12 Trillion Mark; Stock Rallies Over 8% In 3 Days,1.0,IT Q3 Preview: 3 stocks to bet on as robust QoQ topline growth likely with upward revision in full year growth forecasts,1.0,0,0,0.0,0.0, Slightly Positive,Slightly Subjective,0.22,0.66,0.0,0.0,0.0,"TCS M-Cap Nears Rs 12 Trillion Mark; Stock Rallies Over 8% In 3 Days,TCS gets a lift past its buyback price on better earnings expectations,IT Q3 Preview: 3 stocks to bet on as robust QoQ topline growth likely with upward revision in full year growth forecasts",3.0
98,2021-01-04,2950,3050.75,2940.95,3039.45,5113293,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
99,2021-01-01,2880,2940,2879,2928.25,2681440,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
100,2020-12-31,2900,2905,2845,2862.75,4040956,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
101,2020-12-30,2934.4,2947.7,2902,2909.3,2637968,0,0.0,"Tatas Spread Wings In Aviation, Hike Stake In AirAsia India To 84%",1.0,0,0.0,0,0,0.0,0.0,Neutral,Objective,0.0,0.0,0.0,0.0,0.0,"Tatas Spread Wings In Aviation, Hike Stake In AirAsia India To 84%",1.0
102,2020-12-29,2920,2952,2920,2930.5,1994151,0,0.0,Sabotaging Telecom Infra As Form Of Protest Strongly Condemned: COAI,1.0,0,0.0,Neutral,Highly Subjective,0.027807487000000002,0.26524064199999997,Positive,Slightly Subjective,0.433333333,0.7333333329999999,10.0,2.0,42.0,Sabotaging Telecom Infra As Form Of Protest Strongly Condemned: COAI,1.0
103,2020-12-28,2910,2949.7,2902,2929.4,2108994,"TCS share hits an all time high, 35% up in 2020,TCS crosses ₹11 trln in market capitalisation",2.0,"Tata Motors, Infosys: How To Trade UK-Linked Indian Stocks Post Brexit Deal,Share Of Family-Owned Firms In Total Market Capitalisation Rises To 64.5%,MNC Office Space Leasing For R&D Rose Five-Fold In 2014-19 Period: Report",3.0,0,0.0, Slightly Positive,Slightly Subjective,0.163636364,0.595454545, Slightly Positive,Slightly Subjective,0.253333333,0.7466666670000001,30.0,9.0,182.0,"Tata Motors, Infosys: How To Trade UK-Linked Indian Stocks Post Brexit Deal,Share Of Family-Owned Firms In Total Market Capitalisation Rises To 64.5%,MNC Office Space Leasing For R&D Rose Five-Fold In 2014-19 Period: Report,TCS share hits an all time high, 35% up in 2020,TCS crosses ₹11 trln in market capitalisation",5.0
104,2020-12-24,2909,2921.35,2883.2,2909.35,1807144,"TCS share hits fresh record high, rise 8% in December",1.0,"Gains In IT Stocks, Brexit Agreement Hope Push Markets Further Up",1.0,0,0.0,0,0,0.0,0.0, Slightly Positive,Slightly Subjective,0.23,0.52,0.0,0.0,0.0,"Gains In IT Stocks, Brexit Agreement Hope Push Markets Further Up,TCS share hits fresh record high, rise 8% in December",2.0
105,2020-12-23,2876.05,2919,2865.45,2908.75,2790988,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
106,2020-12-22,2834,2883.65,2818.65,2872.5,2881737,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
107,2020-12-21,2861,2886.5,2785,2820.15,2705195,"Fitch assigns TCS first-time 'A-' IDR, outlook negative",1.0,0,0.0,0,0.0,0,0,0.0,0.0, Highly Negative,Slightly Subjective,-0.3,0.4,0.0,0.0,0.0,"Fitch assigns TCS first-time 'A-' IDR, outlook negative",1.0
108,2020-12-18,2868,2898,2846.2,2861,6076692,High likelihood of Nifty IT under performance over 2021: ICICI Securities,1.0,"Nifty IT Index, Infosys, TCS At Record High; Charts Signal More Upside,IT Shares Gain On Accenture'S Strong Performance; Infosys, TCS Hit New High",2.0,0,0.0,0,0,0.0,0.0, Slightly Positive,Slightly Subjective,0.243232323,0.575959596,0.0,0.0,0.0,"Nifty IT Index, Infosys, TCS At Record High; Charts Signal More Upside,IT Shares Gain On Accenture'S Strong Performance; Infosys, TCS Hit New High,High likelihood of Nifty IT under performance over 2021: ICICI Securities",3.0
109,2020-12-17,2811,2853.7,2805,2838.2,2863460,TCS expects robust growth from BFSI sector in Europe,1.0,0,0.0,0,0.0,0,0,0.0,0.0,Neutral,Objective,0.0,0.0,0.0,0.0,0.0,TCS expects robust growth from BFSI sector in Europe,1.0
110,2020-12-16,2779,2819.8,2760.45,2814.2,2565149,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
111,2020-12-15,2786,2794.7,2755,2761.55,2365509,0,0.0,"Tatas, US-Based Fund Interups Among Bidders For Debt-Laden Air India",1.0,0,0.0,0,0,0.0,0.0,Neutral,Objective,0.0,0.0,0.0,0.0,0.0,"Tatas, US-Based Fund Interups Among Bidders For Debt-Laden Air India",1.0
112,2020-12-14,2802,2804,2756.25,2797.7,2483658,"TCS sees cloud opportunities, but valuations leave no room for error,TCS suggests multi-year tailwinds from Cloud, says Motilal Oswal",2.0,"L&T Infotech: New Initiatives, Deal Wins To Help Maintain Growth Trajectory",1.0,0,0.0,0,0,0.0,0.0, Slightly Positive,Highly Subjective,0.218181818,0.327272727,0.0,0.0,0.0,"L&T Infotech: New Initiatives, Deal Wins To Help Maintain Growth Trajectory,TCS sees cloud opportunities, but valuations leave no room for error,TCS suggests multi-year tailwinds from Cloud, says Motilal Oswal",3.0
113,2020-12-11,2792.7,2807.7,2764.55,2783.6,1795408,0,0.0,Top Headlines: Tata'S Reject Mistry'S Offer; TVS Changes Ownership Model,1.0,0,0.0,0,0,0.0,0.0,Positive,Slightly Subjective,0.5,0.5,0.0,0.0,0.0,Top Headlines: Tata'S Reject Mistry'S Offer; TVS Changes Ownership Model,1.0
114,2020-12-10,2818,2827.3,2780.25,2784.3,2127801,"Settle it amicably,TCS expands presence in Texas with a new facility in Austin,TCS share buyback offer to open on December 18",3.0,0,0.0,0,0.0,0,0,0.0,0.0,Neutral,Slightly Subjective,0.06818181799999999,0.477272727,0.0,0.0,0.0,"Settle it amicably,TCS expands presence in Texas with a new facility in Austin,TCS share buyback offer to open on December 18",3.0
115,2020-12-09,2815,2840,2793.15,2810.8,3659996,"TCS' ₹16,000-crore buyback offer to open on 18 December",1.0,"Tata Consultancy Services' Rs 16,000-Cr Buyback Offer To Open On Dec 18",1.0,0,0.0,0,0,0.0,0.0,Neutral,Slightly Subjective,0.0,0.5,0.0,0.0,0.0,"Tata Consultancy Services' Rs 16,000-Cr Buyback Offer To Open On Dec 18,TCS' ₹16,000-crore buyback offer to open on 18 December",2.0
116,2020-12-08,2740,2805.55,2732.45,2797.3,4277818,0,0.0,"Rising Market Tide Has Lifted Even Firms Written Off By Investors,TRAI Issues Consultation Paper Seeking Views On Norms For DTH Services,Ram Temple Construction Panel To Finalise Building Plan: Key Trust Member",3.0,0,0.0,0,0,0.0,0.0,Neutral,Slightly Subjective,0.0,1.0,0.0,0.0,0.0,"Rising Market Tide Has Lifted Even Firms Written Off By Investors,TRAI Issues Consultation Paper Seeking Views On Norms For DTH Services,Ram Temple Construction Panel To Finalise Building Plan: Key Trust Member",3.0
117,2020-12-07,2715,2744,2706.15,2737.7,1996400,"TCS says hired over 7,000 employees in UK in last 5 years",1.0,"Vistara, Singapore Airlines Agree To Strengthen Ties For Improved Services",1.0,0,0.0,0,0,0.0,0.0,Neutral,Objective,0.0,0.066666667,0.0,0.0,0.0,"Vistara, Singapore Airlines Agree To Strengthen Ties For Improved Services,TCS says hired over 7,000 employees in UK in last 5 years",2.0
118,2020-12-04,2710.8,2738.85,2699,2727.55,2686527,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
119,2020-12-03,2773.9,2773.9,2700.8,2709.45,2852548,0,0.0,"TikTok Testing Longer, 3-Minute Videos For Users To Take On YouTube",1.0,0,0.0,0,0,0.0,0.0,Neutral,Objective,0.0,0.0,0.0,0.0,0.0,"TikTok Testing Longer, 3-Minute Videos For Users To Take On YouTube",1.0
120,2020-12-02,2719,2754.7,2702.45,2749.55,2509032,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
121,2020-12-01,2679,2735.9,2624.45,2726.8,3605017,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
122,2020-11-27,2705,2717.7,2669.05,2679.65,6086808,0,0.0,"After A Day'S Breather, Benchmark Indices Reverse Losses On F&O Expiry,The Disconnect Continues",2.0,0,0.0,Neutral,Slightly Subjective,0.037202381,0.43005952399999997,Neutral,Objective,0.0,0.0,11.0,1.0,42.0,"After A Day'S Breather, Benchmark Indices Reverse Losses On F&O Expiry,The Disconnect Continues",2.0
123,2020-11-26,2686,2730.95,2680,2720.6,2341099,"FC Kohli, doyen of Indian IT, dies,Industry veteran and first CEO of TCS Faqir Chand Kohli passes away at 96",2.0,"TCS Founder, Indian IT Industry Pioneer FC Kohli Passes Away At 96",1.0,FC Kohli no more: Father of Indian IT industry had ‘a tough-love’ management style that pushed barriers,1.0,Neutral,Slightly Subjective,0.09536178099999999,0.406895485, Slightly Positive,Highly Subjective,0.25,0.27777777800000003,12.0,2.0,8.0,"TCS Founder, Indian IT Industry Pioneer FC Kohli Passes Away At 96,FC Kohli, doyen of Indian IT, dies,Industry veteran and first CEO of TCS Faqir Chand Kohli passes away at 96,FC Kohli no more: Father of Indian IT industry had ‘a tough-love’ management style that pushed barriers",4.0
124,2020-11-25,2729,2732.95,2688.2,2701.3,3302249,HDFC Bank m-cap crosses ₹8 trillion for the first time,1.0,"Work From Home Revolution Has One Major Beneficiary In India; Working Women,Sensex Tanks 997 Pts From Day'S High, Breaches 44K; Nifty Ends At 12,858",2.0,0,0.0,Neutral,Highly Subjective,0.057142857000000005,0.38373015899999996, Slightly Positive,Slightly Subjective,0.1575,0.45777777799999997,12.0,1.0,10.0,"Work From Home Revolution Has One Major Beneficiary In India; Working Women,Sensex Tanks 997 Pts From Day'S High, Breaches 44K; Nifty Ends At 12,858,HDFC Bank m-cap crosses ₹8 trillion for the first time",3.0
125,2020-11-24,2734.4,2743,2705,2722.05,3120516,0,0.0,0,0.0,0,0.0, Highly Negative,Slightly Subjective,-0.375,0.75,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
126,2020-11-23,2690,2730,2665,2724.25,3706418,0,0.0,"Market Wrap, November 23: Here'S All That Happened In The Markets Today",1.0,0,0.0, Slightly Positive,Slightly Subjective,0.23511363600000001,0.616212121,Neutral,Objective,0.0,0.0,18.0,5.0,84.0,"Market Wrap, November 23: Here'S All That Happened In The Markets Today",1.0
127,2020-11-20,2655,2676,2627.55,2660.25,2711471,0,0.0,"ITC, TCS: Trading Strategies For Defensive Stocks In A Volatile Session,EVs For Personal Use Driving Sales Despite Covid-19 Pandemic: Tata Motors",2.0,0,0.0, Slightly Positive,Highly Subjective,0.138279221,0.38759740299999995,Neutral,Highly Subjective,0.0,0.3,10.0,5.0,116.0,"ITC, TCS: Trading Strategies For Defensive Stocks In A Volatile Session,EVs For Personal Use Driving Sales Despite Covid-19 Pandemic: Tata Motors",2.0
128,2020-11-19,2637,2676.15,2630.85,2636.9,4167501,"TCS shares jump 2% as shareholders approve ₹16,000 crore buy-back plan",1.0,"TCS Fixes November 28 As Record Date For Share Buyback; Stock Gains 2%,Market Ahead, November 19: All You Need To Know Before The Opening Bell",2.0,0,0.0,0,0,0.0,0.0,Neutral,Objective,0.0,0.0,0.0,0.0,0.0,"TCS Fixes November 28 As Record Date For Share Buyback; Stock Gains 2%,Market Ahead, November 19: All You Need To Know Before The Opening Bell,TCS shares jump 2% as shareholders approve ₹16,000 crore buy-back plan",3.0
129,2020-11-18,2661,2664.2,2607.05,2626.65,2893762,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
130,2020-11-17,2695,2695,2650.05,2666.05,2827273,TCS to build investment insights solution for capital markets industry,1.0,0,0.0,TCS to build investment insights solution for capital markets industry,1.0,0,0,0.0,0.0,Neutral,Objective,0.0,0.0,0.0,0.0,0.0,"TCS to build investment insights solution for capital markets industry,TCS to build investment insights solution for capital markets industry",2.0
131,2020-11-14,-,-,-,-,-,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
132,2020-11-13,2655.75,2664.9,2636,2656.85,2548093,0,0.0,Brand 'N' Digital - Leading Forward With Technologies To Offer Holistic Consultation Services,1.0,0,0.0,0,0,0.0,0.0,Neutral,Objective,0.0,0.0,0.0,0.0,0.0,Brand 'N' Digital - Leading Forward With Technologies To Offer Holistic Consultation Services,1.0
133,2020-11-12,2686,2713,2661.75,2671.05,2437505,0,0.0,TCS Acquires Pramerica Technology Services From Prudential Financial,1.0,0,0.0,0,0,0.0,0.0,Neutral,Objective,0.0,0.0,0.0,0.0,0.0,TCS Acquires Pramerica Technology Services From Prudential Financial,1.0
134,2020-11-11,2667.95,2692.8,2643.4,2687.8,3242441,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
135,2020-11-10,2697.2,2713.15,2638.35,2649.6,4760020,0,0.0,"S&P 500 Dips At Open After Excitement Over Covid-19 Vaccine News Fades,Oil Prices Soar About 8% On Promising Coronavirus Vaccine Results",2.0,0,0.0,0,0,0.0,0.0, Slightly Positive,Slightly Subjective,0.1,0.5,0.0,0.0,0.0,"S&P 500 Dips At Open After Excitement Over Covid-19 Vaccine News Fades,Oil Prices Soar About 8% On Promising Coronavirus Vaccine Results",2.0
136,2020-11-09,2731.1,2744,2695.1,2726.6,3646592,0,0.0,"Deutsche Bank To Sell IT Unit To TCS, Moves Closer To Job-Cutting Target,TCS To Acquire 100% Shares Of Postbank Systems From Deutsche Bank",2.0,TCS to acquire Postbank Systems AG from Deutsche Bank AG,1.0,0,0,0.0,0.0,Neutral,Objective,0.0,0.0,0.0,0.0,0.0,"Deutsche Bank To Sell IT Unit To TCS, Moves Closer To Job-Cutting Target,TCS To Acquire 100% Shares Of Postbank Systems From Deutsche Bank,TCS to acquire Postbank Systems AG from Deutsche Bank AG",3.0
137,2020-11-06,2699,2713.25,2681.3,2707.45,3884421,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
138,2020-11-05,2685,2710,2667,2685.7,2816502,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
139,2020-11-04,2610,2721.85,2610,2653.15,4893928,0,0.0,Vistara Expects To Operate All Pre-Covid Domestic Flights By Apr 2021: CCO,1.0,0,0.0,0,0,0.0,0.0,Neutral,Objective,0.0,0.1,0.0,0.0,0.0,Vistara Expects To Operate All Pre-Covid Domestic Flights By Apr 2021: CCO,1.0
140,2020-11-03,2604,2665,2601.05,2633.6,2879269,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
